i,time,loss
3475,231.5028874874115,0.3885353481105423
3500,233.17651295661926,0.31808137334053393
3525,234.86871242523193,0.3628966399100842
3550,236.40937733650208,0.37374675271312774
3575,238.089115858078,0.436790215580703
3600,239.6591293811798,0.3824909023499445
3625,241.2696316242218,0.38269663136661436
3650,242.9047462940216,0.36596227186978736
3675,244.46277832984924,0.2802060696146676
3700,246.20381116867065,0.25148714601451144
3725,247.8740258216858,0.1607421834344239
3750,249.39512062072754,0.13090017347824018
3775,250.9880714416504,0.12368224267376224
3800,252.6390483379364,0.10304859841602132
3825,254.1902050971985,0.09786933451199642
3850,255.76805329322815,0.0962166467671568
3875,257.37829518318176,0.13494234887845116
3900,258.93873286247253,0.07169362070084642
3925,260.55290842056274,0.08500750754388137
3950,262.2330975532532,0.06550714445328756
3975,263.8337411880493,0.06013431386026547
4000,265.4853515625,0.03743791786565602
4025,267.1654734611511,0.05750747764872955
4050,268.9194495677948,0.05238839830625777
4075,270.59189462661743,0.052167670605814516
4100,272.2508270740509,0.04064257999034067
4125,273.8382513523102,0.02730458510834344
4150,275.3949167728424,0.02493570488640787
4175,277.0271317958832,0.028368871491440538
4200,278.62101554870605,0.025962301054597247
4225,280.28792572021484,0.020075104020659547
4250,281.89066219329834,0.012145133680046443
4275,283.52638268470764,0.01713977762297188
4300,285.17978525161743,0.032215064540800434
4325,286.8238353729248,0.01744190256938856
4350,288.5723166465759,0.02161069127162713
4375,290.29946756362915,0.03118816691031459
4400,291.9106593132019,0.1087839546993017
4425,293.45140504837036,0.024456167132850117
4450,295.1142065525055,0.018475884193414237
4475,296.773823261261,0.004967461214278465
4500,298.39109897613525,0.02995490980599827
4525,299.97565507888794,0.027522646013127598
4550,301.487464427948,0.017455776524511794
4575,303.2085704803467,0.01280624339807827
4600,304.92326521873474,0.06032827586651791
4625,306.5459666252136,0.046797114434446785
4650,308.14051604270935,0.00993201141594855
4675,309.85311222076416,0.01949768160594518
4700,311.38968300819397,0.010740144721424687
4725,313.1218852996826,0.009226608447528987
4750,314.71985244750977,0.01462356786257596
4775,316.39830708503723,0.004316164245807874
4800,317.96207308769226,0.027305743863585797
4825,319.6085715293884,0.010001063516680198
4850,321.1745927333832,0.010564318355669232
4875,322.88141345977783,0.008770432517171411
4900,324.5857644081116,0.003866497253611893
4925,326.2953770160675,0.005966645994456672
4950,327.8337938785553,0.006033702752389665
4975,329.39501547813416,0.039694248810241195
5000,331.1184902191162,0.01554500653352192
5025,332.72081780433655,0.010030423331473408
5050,334.3628931045532,0.011052815056532581
5075,335.9888381958008,0.003452763163400413
5100,337.72852301597595,0.005641374716028175
5125,339.3943102359772,0.035341886827846364
5150,340.9836583137512,0.013454319255151463
5175,342.573144197464,0.03590525990685237
5200,344.2485113143921,0.014718261324858962
5225,345.85186767578125,0.0059348593461682995
5250,347.4450378417969,0.0122274398474637
5275,349.01895117759705,0.0035944563983346207
5300,350.6120719909668,0.015620109565637988
5325,352.2844560146332,0.008793184888808508
5350,353.8745014667511,0.005486528504483138
5375,355.4794418811798,0.009311557375629281
5400,357.1167678833008,0.026700840041533853
5425,358.7669095993042,0.004920535982316081
5450,360.3395891189575,0.005494866130424508
5475,362.0002100467682,0.006074428830438724
5500,363.63551568984985,0.011798586065850427
5525,365.2212018966675,0.030080339952419953
5550,366.94094705581665,0.015546072615228888
5575,368.60823106765747,0.005922926009752528
5600,370.3115873336792,0.0023341628868529226
5625,371.9841003417969,0.006975313678490035
5650,373.52529430389404,0.006453476604230809
5675,375.14134454727173,0.0016449431110452562
5700,376.8754732608795,0.005696671320432196
5725,378.56342911720276,0.003000746431595587
5750,380.2158269882202,0.010374007922370816
5775,381.7924599647522,0.0028522097234464317
5800,383.43800806999207,0.009881405292910728
5825,385.05430030822754,0.020723327434205303
5850,386.6569411754608,0.016758459022707207
5875,388.27815794944763,0.0057988645977480454
5900,389.88066053390503,0.000885489037776162
5925,391.58052921295166,0.0029440829533405395
5950,393.1766428947449,0.0008058848947868856
5975,394.7534062862396,0.006220108045709249
6000,396.3524103164673,0.002787946939193625
